Epoch	Loss_Value	Smoothed_Trend
9870	1.0790366129e-03	1.0788656475e-03
9871	1.0789009156e-03	1.0787128832e-03
9872	1.0787617642e-03	1.0785869335e-03
9873	1.0786268163e-03	1.0785102224e-03
9874	1.0784866806e-03	1.0784392935e-03
9875	1.0783529777e-03	1.0783453874e-03
9876	1.0782112593e-03	1.0782430598e-03
9877	1.0780796511e-03	1.0781335857e-03
9878	1.0779353590e-03	1.0780561003e-03
9879	1.0778073724e-03	1.0779872397e-03
9880	1.0776588705e-03	1.0779093454e-03
9881	1.0775373592e-03	1.0778221412e-03
9882	1.0773820215e-03	1.0777232559e-03
9883	1.0772725821e-03	1.0776424442e-03
9884	1.0771065708e-03	1.0775645676e-03
9885	1.0770210097e-03	1.0774797336e-03
9886	1.0768402925e-03	1.0773881457e-03
9887	1.0768056841e-03	1.0772864244e-03
9888	1.0766126973e-03	1.0771948288e-03
9889	1.0766960389e-03	1.0771021002e-03
9890	1.0765253098e-03	1.0770022084e-03
9891	1.0768903623e-03	1.0768975308e-03
9892	1.0768587706e-03	1.0767842620e-03
9893	1.0777669902e-03	1.0766761061e-03
9894	1.0778734928e-03	1.0765645791e-03
9895	1.0788679445e-03	1.0764459258e-03
9896	1.0779085932e-03	1.0763234071e-03
9897	1.0771909494e-03	1.0761933431e-03
9898	1.0754908187e-03	1.0760649703e-03
9899	1.0750797827e-03	1.0759322971e-03
9900	1.0756897959e-03	1.0757927026e-03
9901	1.0759080140e-03	1.0756497227e-03
9902	1.0761467077e-03	1.0754996027e-03
9903	1.0749842189e-03	1.0753492093e-03
9904	1.0744732413e-03	1.0751937403e-03
9905	1.0745426041e-03	1.0750321324e-03
9906	1.0746652106e-03	1.0748666043e-03
9907	1.0749277104e-03	1.0746948370e-03
9908	1.0741522781e-03	1.0745206391e-03
9909	1.0738033416e-03	1.0743421747e-03
9910	1.0737795683e-03	1.0741569170e-03
9911	1.0737700855e-03	1.0739694028e-03
9912	1.0739128955e-03	1.0737741836e-03
9913	1.0733496055e-03	1.0735794262e-03
9914	1.0731157135e-03	1.0733781845e-03
9915	1.0730852239e-03	1.0731787652e-03
9916	1.0729878959e-03	1.0729756300e-03
9917	1.0730384871e-03	1.0727838399e-03
9918	1.0726130673e-03	1.0725964989e-03
9919	1.0724404136e-03	1.0724429117e-03
9920	1.0724021479e-03	1.0723036450e-03
9921	1.0722583593e-03	1.0722101062e-03
9922	1.0722525761e-03	1.0721045828e-03
9923	1.0719216890e-03	1.0719929544e-03
9924	1.0717770978e-03	1.0718387902e-03
9925	1.0717222105e-03	1.0716753684e-03
9926	1.0715576506e-03	1.0715344354e-03
9927	1.0715173957e-03	1.0714065995e-03
9928	1.0712491215e-03	1.0712964952e-03
9929	1.0711170671e-03	1.0711598101e-03
9930	1.0710428292e-03	1.0710125634e-03
9931	1.0708740105e-03	1.0708712410e-03
9932	1.0708139747e-03	1.0707381040e-03
9933	1.0705876073e-03	1.0706204496e-03
9934	1.0704610141e-03	1.0704859992e-03
9935	1.0703671947e-03	1.0703458018e-03
9936	1.0702019060e-03	1.0702087198e-03
9937	1.0701289744e-03	1.0700756324e-03
9938	1.0699293020e-03	1.0699529304e-03
9939	1.0698053512e-03	1.0698185846e-03
9940	1.0696949616e-03	1.0696816656e-03
9941	1.0695369925e-03	1.0695475984e-03
9942	1.0694537205e-03	1.0694149561e-03
9943	1.0692710178e-03	1.0692890084e-03
9944	1.0691498240e-03	1.0691549102e-03
9945	1.0690265564e-03	1.0690198664e-03
9946	1.0688762898e-03	1.0688873975e-03
9947	1.0687831983e-03	1.0687550163e-03
9948	1.0686128868e-03	1.0686270423e-03
9949	1.0684951221e-03	1.0684934986e-03
9950	1.0683619535e-03	1.0683597039e-03
9951	1.0682185500e-03	1.0682279968e-03
9952	1.0681156760e-03	1.0680957387e-03
9953	1.0679550116e-03	1.0679664755e-03
9954	1.0678394708e-03	1.0678334519e-03
9955	1.0676989556e-03	1.0677004170e-03
9956	1.0675620496e-03	1.0675689537e-03
9957	1.0674497625e-03	1.0674367128e-03
9958	1.0672973430e-03	1.0673066617e-03
9959	1.0671824743e-03	1.0671740966e-03
9960	1.0670380069e-03	1.0670415842e-03
9961	1.0669070372e-03	1.0669101734e-03
9962	1.0667853334e-03	1.0667779463e-03
9963	1.0666399760e-03	1.0666474537e-03
9964	1.0665237153e-03	1.0665152112e-03
9965	1.0663784418e-03	1.0663830513e-03
9966	1.0662520874e-03	1.0662516010e-03
9967	1.0661220620e-03	1.0661194050e-03
9968	1.0659832836e-03	1.0659886656e-03
9969	1.0658634591e-03	1.0658565951e-03
9970	1.0657198918e-03	1.0657247043e-03
9971	1.0655962617e-03	1.0655931776e-03
9972	1.0654603743e-03	1.0654610349e-03
9973	1.0653274138e-03	1.0653301158e-03
9974	1.0652022110e-03	1.0651981234e-03
9975	1.0650622637e-03	1.0650664884e-03
9976	1.0649390802e-03	1.0649348940e-03
9977	1.0648005690e-03	1.0648028706e-03
9978	1.0646719377e-03	1.0646717998e-03
9979	1.0645410353e-03	1.0645398626e-03
9980	1.0644056338e-03	1.0644084334e-03
9981	1.0642802300e-03	1.0642767640e-03
9982	1.0641421510e-03	1.0641449061e-03
9983	1.0640157359e-03	1.0640136802e-03
9984	1.0638808913e-03	1.0638818185e-03
9985	1.0637497985e-03	1.0637505122e-03
9986	1.0636204084e-03	1.0636188090e-03
9987	1.0634850174e-03	1.0634871464e-03
9988	1.0633581692e-03	1.0633557780e-03
9989	1.0632221653e-03	1.0632240153e-03
9990	1.0630937516e-03	1.0630927312e-03
9991	1.0629606514e-03	1.0629610393e-03
9992	1.0628287508e-03	1.0628295280e-03
9993	1.0626992659e-03	1.0626980446e-03
9994	1.0625647352e-03	1.0625663785e-03
9995	1.0624365826e-03	1.0624350450e-03
9996	1.0623019934e-03	1.0623033858e-03
9997	1.0621726147e-03	1.0621719522e-03
9998	1.0620401193e-03	1.0620403985e-03
9999	1.0619083106e-03	1.0619088055e-03
10000	1.0617782296e-03	1.0617773895e-03
10001	1.0616446718e-03	1.0616457464e-03
10002	1.0615155804e-03	1.0615143280e-03
10003	1.0613818428e-03	1.0613827292e-03
10004	1.0612520282e-03	1.0612511907e-03
10005	1.0611195413e-03	1.0611196873e-03
10006	1.0609881059e-03	1.0609880545e-03
10007	1.0608572234e-03	1.0608566052e-03
10008	1.0607244378e-03	1.0607249633e-03
10009	1.0605944669e-03	1.0605934603e-03
10010	1.0604612264e-03	1.0604618686e-03
10011	1.0603310811e-03	1.0603302684e-03
10012	1.0601984179e-03	1.0601987428e-03
10013	1.0600673894e-03	1.0600670829e-03
10014	1.0599357537e-03	1.0599355693e-03
10015	1.0598036964e-03	1.0598039087e-03
10016	1.0596729074e-03	1.0596723417e-03
10017	1.0595402189e-03	1.0595407190e-03
10018	1.0594096943e-03	1.0594090815e-03
10019	1.0592770048e-03	1.0592774989e-03
10020	1.0591461998e-03	1.0591458215e-03
10021	1.0590139853e-03	1.0590142422e-03
10022	1.0588825631e-03	1.0588825651e-03
10023	1.0587509903e-03	1.0587509516e-03
10024	1.0586189953e-03	1.0586193010e-03
10025	1.0584879210e-03	1.0584876449e-03
10026	1.0583555918e-03	1.0583560221e-03
10027	1.0582246955e-03	1.0582243449e-03
10028	1.0580923532e-03	1.0580927306e-03
10029	1.0579613123e-03	1.0579610593e-03
10030	1.0578292073e-03	1.0578294304e-03
10031	1.0576978511e-03	1.0576977822e-03
10032	1.0575661051e-03	1.0575661309e-03
10033	1.0574343907e-03	1.0574345077e-03
10034	1.0573029648e-03	1.0573028443e-03
10035	1.0571709928e-03	1.0571712350e-03
10036	1.0570397771e-03	1.0570395751e-03
10037	1.0569076947e-03	1.0569079636e-03
10038	1.0567765378e-03	1.0567763204e-03
10039	1.0566444900e-03	1.0566446994e-03
10040	1.0565132608e-03	1.0565130787e-03
10041	1.0563813395e-03	1.0563814504e-03
10042	1.0562499465e-03	1.0562498481e-03
10043	1.0561181930e-03	1.0561182206e-03
10044	1.0559866502e-03	1.0559866274e-03
10045	1.0558550745e-03	1.0558550098e-03
10046	1.0557233637e-03	1.0557234179e-03
10047	1.0555919150e-03	1.0555918165e-03
10048	1.0554601178e-03	1.0554602221e-03
10049	1.0553287624e-03	1.0553286379e-03
10050	1.0551969027e-03	1.0551970433e-03
10051	1.0550655932e-03	1.0550654746e-03
10052	1.0549337421e-03	1.0549338846e-03
10053	1.0548024417e-03	1.0548023274e-03
10054	1.0546706065e-03	1.0546707470e-03
10055	1.0545392968e-03	1.0545391980e-03
10056	1.0544075127e-03	1.0544076299e-03
10057	1.0542761707e-03	1.0542760879e-03
10058	1.0541444254e-03	1.0541445324e-03
10059	1.0540130630e-03	1.0540129994e-03
10060	1.0538813749e-03	1.0538814537e-03
10061	1.0537499879e-03	1.0537499336e-03
10062	1.0536183402e-03	1.0536183930e-03
10063	1.0534869455e-03	1.0534868928e-03
10064	1.0533553357e-03	1.0533553503e-03
10065	1.0532239287e-03	1.0532238795e-03
10066	1.0530923448e-03	1.0530923240e-03
10067	1.0529609435e-03	1.0529608953e-03
10068	1.0528293734e-03	1.0528293054e-03
10069	1.0526979727e-03	1.0526979355e-03
10070	1.0525664121e-03	1.0525662694e-03
10071	1.0524350343e-03	1.0524349798e-03
10072	1.0523034745e-03	1.0523031413e-03
10073	1.0521721228e-03	1.0521719362e-03
10074	1.0520405577e-03	1.0520396844e-03
10075	1.0519092531e-03	1.0519084607e-03
10076	1.0517776692e-03	1.0517751200e-03
10077	1.0516464301e-03	1.0516432714e-03
10078	1.0515148123e-03	1.0515067750e-03
10079	1.0513836637e-03	1.0513717004e-03
10080	1.0512519694e-03	1.0512255556e-03
10081	1.0511209492e-03	1.0510780923e-03
10082	1.0509891335e-03	1.0509050468e-03
10083	1.0508583131e-03	1.0507260871e-03
10084	1.0507262895e-03	1.0505140094e-03
10085	1.0505957833e-03	1.0503313899e-03
10086	1.0504634157e-03	1.0501817986e-03
10087	1.0503334165e-03	1.0501168113e-03
10088	1.0502004639e-03	1.0500800245e-03
10089	1.0500713078e-03	1.0500209243e-03
10090	1.0499373585e-03	1.0499374434e-03
10091	1.0498096360e-03	1.0498410566e-03
10092	1.0496739750e-03	1.0497910453e-03
10093	1.0495487921e-03	1.0497597171e-03
10094	1.0494102030e-03	1.0497142686e-03
10095	1.0492896731e-03	1.0496516943e-03
10096	1.0491461336e-03	1.0495791290e-03
10097	1.0490345653e-03	1.0495341722e-03
10098	1.0488830536e-03	1.0494928691e-03
10099	1.0487898920e-03	1.0494333495e-03
10100	1.0486273052e-03	1.0493658661e-03
10101	1.0485754355e-03	1.0492945376e-03
10102	1.0484052043e-03	1.0492365293e-03
10103	1.0484560666e-03	1.0491728014e-03
10104	1.0483172598e-03	1.0490910092e-03
10105	1.0486433451e-03	1.0490082467e-03
10106	1.0486973524e-03	1.0489231196e-03
10107	1.0496945918e-03	1.0488395202e-03
10108	1.0501817439e-03	1.0487472279e-03
10109	1.0518016447e-03	1.0486406278e-03
10110	1.0514154087e-03	1.0485353016e-03
10111	1.0508046046e-03	1.0484259614e-03
10112	1.0481230919e-03	1.0483107687e-03
10113	1.0469966486e-03	1.0481878477e-03
10114	1.0475503969e-03	1.0480541620e-03
10115	1.0483235543e-03	1.0479204617e-03
10116	1.0488480753e-03	1.0477807018e-03
10117	1.0472693108e-03	1.0476321727e-03
10118	1.0464090379e-03	1.0474773828e-03
10119	1.0466207277e-03	1.0473140493e-03
10120	1.0470156304e-03	1.0471478086e-03
10121	1.0472479431e-03	1.0469748919e-03
10122	1.0461359968e-03	1.0467920858e-03
10123	1.0457070977e-03	1.0466046070e-03
10124	1.0460340638e-03	1.0464085656e-03
10125	1.0460704708e-03	1.0462088153e-03
10126	1.0459827131e-03	1.0460009862e-03
10127	1.0452530900e-03	1.0457864313e-03
10128	1.0451074126e-03	1.0455658246e-03
10129	1.0454202738e-03	1.0453435458e-03
10130	1.0451830953e-03	1.0451160189e-03
10131	1.0449704527e-03	1.0448974301e-03
10132	1.0445912607e-03	1.0446800325e-03
10133	1.0445396870e-03	1.0444989097e-03
10134	1.0447151944e-03	1.0443423085e-03
10135	1.0443662057e-03	1.0442517917e-03
10136	1.0441673545e-03	1.0441733725e-03
10137	1.0440185124e-03	1.0440977433e-03
10138	1.0439367931e-03	1.0439582640e-03
10139	1.0439739636e-03	1.0437891185e-03
10140	1.0436443499e-03	1.0436393741e-03
10141	1.0434910131e-03	1.0435205567e-03
10142	1.0434395047e-03	1.0434289276e-03
10143	1.0432994668e-03	1.0433024061e-03
10144	1.0432523040e-03	1.0431547877e-03
10145	1.0429933957e-03	1.0430168328e-03
10146	1.0428663248e-03	1.0428969098e-03
10147	1.0428328241e-03	1.0427919338e-03
10148	1.0426576773e-03	1.0426620607e-03
10149	1.0425720164e-03	1.0425228271e-03
10150	1.0423773752e-03	1.0423971743e-03
10151	1.0422544357e-03	1.0422787167e-03
10152	1.0422077014e-03	1.0421636813e-03
10153	1.0420244020e-03	1.0420326747e-03
10154	1.0419233210e-03	1.0419003752e-03
10155	1.0417703538e-03	1.0417817260e-03
10156	1.0416429103e-03	1.0416617372e-03
10157	1.0415778245e-03	1.0415400119e-03
10158	1.0414015453e-03	1.0414115061e-03
10159	1.0412943382e-03	1.0412847383e-03
10160	1.0411631198e-03	1.0411677348e-03
10161	1.0410307836e-03	1.0410454048e-03
10162	1.0409504639e-03	1.0409209062e-03
10163	1.0407861493e-03	1.0407960484e-03
10164	1.0406760814e-03	1.0406723482e-03
10165	1.0405540928e-03	1.0405541908e-03
10166	1.0404194984e-03	1.0404306605e-03
10167	1.0403283931e-03	1.0403060035e-03
10168	1.0401749678e-03	1.0401837875e-03
10169	1.0400626454e-03	1.0400611460e-03
10170	1.0399430064e-03	1.0399413004e-03
10171	1.0398088806e-03	1.0398177554e-03
10172	1.0397105579e-03	1.0396938559e-03
10173	1.0395654455e-03	1.0395729020e-03
10174	1.0394515171e-03	1.0394504999e-03
10175	1.0393315932e-03	1.0393295441e-03
10176	1.0391997100e-03	1.0392065678e-03
10177	1.0390961176e-03	1.0390834599e-03
10178	1.0389565976e-03	1.0389628465e-03
10179	1.0388416827e-03	1.0388405123e-03
10180	1.0387205126e-03	1.0387190276e-03
10181	1.0385913178e-03	1.0385966499e-03
10182	1.0384834862e-03	1.0384741054e-03
10183	1.0383480239e-03	1.0383534264e-03
10184	1.0382329132e-03	1.0382312086e-03
10185	1.0381102896e-03	1.0381095714e-03
10186	1.0379836026e-03	1.0379876441e-03
10187	1.0378721903e-03	1.0378654682e-03
10188	1.0377399516e-03	1.0377446222e-03
10189	1.0376248875e-03	1.0376225902e-03
10190	1.0375008699e-03	1.0375009969e-03
10191	1.0373765427e-03	1.0373793856e-03
10192	1.0372621700e-03	1.0372574861e-03
10193	1.0371326898e-03	1.0371365369e-03
10194	1.0370174740e-03	1.0370147394e-03
10195	1.0368924120e-03	1.0368932691e-03
10196	1.0367702678e-03	1.0367718686e-03
10197	1.0366532640e-03	1.0366501875e-03
10198	1.0365261438e-03	1.0365292117e-03
10199	1.0364104067e-03	1.0364076448e-03
10200	1.0362849472e-03	1.0362863223e-03
10201	1.0361647049e-03	1.0361650900e-03
10202	1.0360453565e-03	1.0360436181e-03
10203	1.0359204051e-03	1.0359226944e-03
10204	1.0358037637e-03	1.0358013404e-03
10205	1.0356785327e-03	1.0356801822e-03
10206	1.0355596108e-03	1.0355591015e-03
10207	1.0354383409e-03	1.0354378286e-03
10208	1.0353154870e-03	1.0353169941e-03
10209	1.0351976250e-03	1.0351958255e-03
10210	1.0350732234e-03	1.0350748476e-03
10211	1.0349549717e-03	1.0349539106e-03
10212	1.0348324960e-03	1.0348328317e-03
10213	1.0347115145e-03	1.0347121031e-03
10214	1.0345921740e-03	1.0345911034e-03
10215	1.0344690106e-03	1.0344703126e-03
10216	1.0343507047e-03	1.0343495079e-03
10217	1.0342278380e-03	1.0342286258e-03
10218	1.0341082196e-03	1.0341080113e-03
10219	1.0339874962e-03	1.0339871831e-03
10220	1.0338658262e-03	1.0338665780e-03
10221	1.0337468659e-03	1.0337459050e-03
10222	1.0336243905e-03	1.0336252311e-03
10223	1.0335054133e-03	1.0335047354e-03
10224	1.0333838177e-03	1.0333840899e-03
10225	1.0332635366e-03	1.0332636568e-03
10226	1.0331435790e-03	1.0331431271e-03
10227	1.0330220521e-03	1.0330226648e-03
10228	1.0329029652e-03	1.0329022916e-03
10229	1.0327812669e-03	1.0327818386e-03
10230	1.0326618741e-03	1.0326615581e-03
10231	1.0325410591e-03	1.0325411842e-03
10232	1.0324206732e-03	1.0324209138e-03
10233	1.0323009617e-03	1.0323006633e-03
10234	1.0321798683e-03	1.0321803972e-03
10235	1.0320606528e-03	1.0320602509e-03
10236	1.0319395922e-03	1.0319400394e-03
10237	1.0318200847e-03	1.0318199367e-03
10238	1.0316997160e-03	1.0316998188e-03
10239	1.0315795525e-03	1.0315797305e-03
10240	1.0314599300e-03	1.0314597128e-03
10241	1.0313393101e-03	1.0313396618e-03
10242	1.0312200448e-03	1.0312197074e-03
10243	1.0310994706e-03	1.0310997269e-03
10244	1.0309800372e-03	1.0309798026e-03
10245	1.0308599155e-03	1.0308599106e-03
10246	1.0307400627e-03	1.0307400157e-03
10247	1.0306204590e-03	1.0306201989e-03
10248	1.0305002561e-03	1.0305003580e-03
10249	1.0303809434e-03	1.0303805890e-03
10250	1.0302607054e-03	1.0302608224e-03
10251	1.0301413636e-03	1.0301410856e-03
10252	1.0300213724e-03	1.0300213976e-03
10253	1.0299018003e-03	1.0299017020e-03
10254	1.0297821861e-03	1.0297820771e-03
10255	1.0296623778e-03	1.0296624402e-03
10256	1.0295430506e-03	1.0295428607e-03
10257	1.0294231519e-03	1.0294232955e-03
10258	1.0293039324e-03	1.0293037547e-03
10259	1.0291841324e-03	1.0291842601e-03
10260	1.0290648459e-03	1.0290647664e-03
10261	1.0289452741e-03	1.0289453323e-03
10262	1.0288258565e-03	1.0288258985e-03
10263	1.0287065378e-03	1.0287065140e-03
10264	1.0285870201e-03	1.0285871488e-03
10265	1.0284678874e-03	1.0284678120e-03
10266	1.0283483706e-03	1.0283485151e-03
10267	1.0282293165e-03	1.0282292315e-03
10268	1.0281098970e-03	1.0281099975e-03
10269	1.0279908343e-03	1.0279907771e-03
10270	1.0278715819e-03	1.0278716010e-03
10271	1.0277524705e-03	1.0277524509e-03
10272	1.0276333913e-03	1.0276333329e-03
10273	1.0275142411e-03	1.0275142549e-03
10274	1.0273953079e-03	1.0273951988e-03
10275	1.0272761648e-03	1.0272761896e-03
10276	1.0271573266e-03	1.0271572011e-03
10277	1.0270382456e-03	1.0270382573e-03
10278	1.0269194565e-03	1.0269193408e-03
10279	1.0268004758e-03	1.0268004611e-03
10280	1.0266816992e-03	1.0266816192e-03
10281	1.0265628392e-03	1.0265628060e-03
10282	1.0264440704e-03	1.0264440387e-03
10283	1.0263253378e-03	1.0263252967e-03
10284	1.0262065897e-03	1.0262066032e-03
10285	1.0260879750e-03	1.0260879371e-03
10286	1.0259692688e-03	1.0259693170e-03
10287	1.0258507524e-03	1.0258507300e-03
10288	1.0257321089e-03	1.0257321845e-03
10289	1.0256136742e-03	1.0256136782e-03
10290	1.0254951181e-03	1.0254952100e-03
10291	1.0253767638e-03	1.0253767844e-03
10292	1.0252583179e-03	1.0252583968e-03
10293	1.0251400332e-03	1.0251400520e-03
10294	1.0250216940e-03	1.0250217481e-03
10295	1.0249034695e-03	1.0249034839e-03
10296	1.0247852319e-03	1.0247852663e-03
10297	1.0246670632e-03	1.0246670837e-03
10298	1.0245489277e-03	1.0245489544e-03
10299	1.0244308294e-03	1.0244308546e-03
10300	1.0243128013e-03	1.0243128159e-03
10301	1.0241947789e-03	1.0241948005e-03
10302	1.0240768552e-03	1.0240768547e-03
10303	1.0239589170e-03	1.0239589238e-03
10304	1.0238410970e-03	1.0238410737e-03
10305	1.0237232436e-03	1.0237232259e-03
10306	1.0236055249e-03	1.0236054762e-03
10307	1.0234877516e-03	1.0234877072e-03
10308	1.0233701275e-03	1.0233700651e-03
10309	1.0232524321e-03	1.0232523652e-03
10310	1.0231349037e-03	1.0231348419e-03
10311	1.0230172853e-03	1.0230171916e-03
10312	1.0228998564e-03	1.0228998023e-03
10313	1.0227823142e-03	1.0227821584e-03
10314	1.0226649928e-03	1.0226649180e-03
10315	1.0225475264e-03	1.0225471817e-03
10316	1.0224303275e-03	1.0224300815e-03
10317	1.0223129353e-03	1.0223120052e-03
10318	1.0221958737e-03	1.0221949086e-03
10319	1.0220785463e-03	1.0220758040e-03
10320	1.0219616452e-03	1.0219580329e-03
10321	1.0218443645e-03	1.0218358176e-03
10322	1.0217276482e-03	1.0217146533e-03
10323	1.0216103778e-03	1.0215828714e-03
10324	1.0214938856e-03	1.0214490281e-03
10325	1.0213765682e-03	1.0212902914e-03
10326	1.0212603673e-03	1.0211232393e-03
10327	1.0211429211e-03	1.0209199188e-03
10328	1.0210271383e-03	1.0207370999e-03
10329	1.0209094275e-03	1.0205806504e-03
10330	1.0207942532e-03	1.0205195798e-03
10331	1.0206760322e-03	1.0205067376e-03
10332	1.0205617960e-03	1.0204895487e-03
10333	1.0204426668e-03	1.0204398210e-03
10334	1.0203299602e-03	1.0203605043e-03
10335	1.0202092379e-03	1.0203221175e-03
10336	1.0200991422e-03	1.0203137860e-03
10337	1.0199757024e-03	1.0203092556e-03
10338	1.0198703090e-03	1.0202819261e-03
10339	1.0197423591e-03	1.0202305979e-03
10340	1.0196458932e-03	1.0202036876e-03
10341	1.0195109238e-03	1.0201892129e-03
10342	1.0194326417e-03	1.0201677813e-03
10343	1.0192887298e-03	1.0201301191e-03
10344	1.0192510552e-03	1.0200781617e-03
10345	1.0191041189e-03	1.0200418669e-03
10346	1.0191670292e-03	1.0200061983e-03
10347	1.0190604115e-03	1.0199565099e-03
10348	1.0193918562e-03	1.0198970120e-03
10349	1.0194932316e-03	1.0198292329e-03
10350	1.0204911621e-03	1.0197684943e-03
10351	1.0210910903e-03	1.0197015861e-03
10352	1.0228723200e-03	1.0196193881e-03
10353	1.0228943145e-03	1.0195319702e-03
10354	1.0226852631e-03	1.0194382145e-03
10355	1.0198255469e-03	1.0193439743e-03
10356	1.0181244126e-03	1.0192411335e-03
10357	1.0180503754e-03	1.0191244948e-03
10358	1.0190403133e-03	1.0190044845e-03
10359	1.0201466287e-03	1.0188776668e-03
10360	1.0188472494e-03	1.0187456087e-03
10361	1.0176865179e-03	1.0186046665e-03
10362	1.0172804547e-03	1.0184520505e-03
10363	1.0178084683e-03	1.0182954370e-03
10364	1.0185137020e-03	1.0181315485e-03
10365	1.0175652930e-03	1.0179594362e-03
10366	1.0168788248e-03	1.0177797125e-03
10367	1.0167945842e-03	1.0175888729e-03
10368	1.0170625039e-03	1.0173942960e-03
10369	1.0173354524e-03	1.0171907819e-03
10370	1.0165585454e-03	1.0169808981e-03
10371	1.0161996880e-03	1.0167626561e-03
10372	1.0163360302e-03	1.0165406088e-03
10373	1.0163659788e-03	1.0163141472e-03
10374	1.0163646525e-03	1.0160951144e-03
10375	1.0158079573e-03	1.0158780493e-03
10376	1.0156485733e-03	1.0156949666e-03
10377	1.0158216375e-03	1.0155380015e-03
10378	1.0156737244e-03	1.0154527725e-03
10379	1.0155587714e-03	1.0153925350e-03
10380	1.0152181993e-03	1.0153510286e-03
10381	1.0151344259e-03	1.0152442756e-03
10382	1.0152470465e-03	1.0150928061e-03
10383	1.0150180494e-03	1.0149420833e-03
10384	1.0148847985e-03	1.0148257154e-03
10385	1.0146930714e-03	1.0147536857e-03
10386	1.0146102982e-03	1.0146568477e-03
10387	1.0146486726e-03	1.0145318392e-03
10388	1.0144134243e-03	1.0143985158e-03
10389	1.0142927004e-03	1.0142846356e-03
10390	1.0141785435e-03	1.0141994747e-03
10391	1.0140745213e-03	1.0140954011e-03
10392	1.0140591183e-03	1.0139751514e-03
10393	1.0138494390e-03	1.0138560186e-03
10394	1.0137401481e-03	1.0137489562e-03
10395	1.0136560176e-03	1.0136562491e-03
10396	1.0135347540e-03	1.0135469198e-03
10397	1.0134871156e-03	1.0134298744e-03
10398	1.0133076665e-03	1.0133205890e-03
10399	1.0132035428e-03	1.0132165412e-03
10400	1.0131263965e-03	1.0131175576e-03
10401	1.0129977186e-03	1.0130067721e-03
10402	1.0129321984e-03	1.0128938433e-03
10403	1.0127767963e-03	1.0127899541e-03
10404	1.0126739457e-03	1.0126858974e-03
10405	1.0125943527e-03	1.0125826363e-03
10406	1.0124652105e-03	1.0124730805e-03
10407	1.0123896351e-03	1.0123637477e-03
10408	1.0122507152e-03	1.0122616999e-03
10409	1.0121479152e-03	1.0121567483e-03
10410	1.0120629074e-03	1.0120514917e-03
10411	1.0119366327e-03	1.0119439601e-03
10412	1.0118549245e-03	1.0118369002e-03
10413	1.0117262915e-03	1.0117347965e-03
10414	1.0116234797e-03	1.0116292762e-03
10415	1.0115328717e-03	1.0115235554e-03
10416	1.0114108634e-03	1.0114177062e-03
10417	1.0113250926e-03	1.0113118690e-03
10418	1.0112026938e-03	1.0112092066e-03
10419	1.0111003529e-03	1.0111036656e-03
10420	1.0110049580e-03	1.0109981613e-03
10421	1.0108873282e-03	1.0108933460e-03
10422	1.0107983116e-03	1.0107881298e-03
10423	1.0106796831e-03	1.0106849516e-03
10424	1.0105782260e-03	1.0105796747e-03
10425	1.0104789321e-03	1.0104745452e-03
10426	1.0103652604e-03	1.0103702654e-03
10427	1.0102733686e-03	1.0102654139e-03
10428	1.0101574103e-03	1.0101619269e-03
10429	1.0100570735e-03	1.0100570161e-03
10430	1.0099546156e-03	1.0099522617e-03
10431	1.0098443140e-03	1.0098482625e-03
10432	1.0097497385e-03	1.0097436951e-03
10433	1.0096361344e-03	1.0096400943e-03
10434	1.0095368430e-03	1.0095355649e-03
10435	1.0094319229e-03	1.0094311622e-03
10436	1.0093245253e-03	1.0093273549e-03
10437	1.0092273790e-03	1.0092230522e-03
10438	1.0091160516e-03	1.0091194718e-03
10439	1.0090173370e-03	1.0090152847e-03
10440	1.0089107010e-03	1.0089111886e-03
10441	1.0088058157e-03	1.0088075404e-03
10442	1.0087061874e-03	1.0087034892e-03
10443	1.0085971450e-03	1.0086000145e-03
10444	1.0084984161e-03	1.0084961247e-03
10445	1.0083910236e-03	1.0083923106e-03
10446	1.0082882589e-03	1.0082888268e-03
10447	1.0081863504e-03	1.0081850256e-03
10448	1.0080795551e-03	1.0080817077e-03
10449	1.0079801592e-03	1.0079780707e-03
10450	1.0078729430e-03	1.0078745207e-03
10451	1.0077716891e-03	1.0077711977e-03
10452	1.0076679418e-03	1.0076676335e-03
10453	1.0075632773e-03	1.0075644831e-03
10454	1.0074626735e-03	1.0074610587e-03
10455	1.0073563678e-03	1.0073577588e-03
10456	1.0072557548e-03	1.0072545841e-03
10457	1.0071508412e-03	1.0071512426e-03
10458	1.0070479358e-03	1.0070482444e-03
10459	1.0069458196e-03	1.0069450048e-03
10460	1.0068408819e-03	1.0068419352e-03
10461	1.0067400800e-03	1.0067388919e-03
10462	1.0066349854e-03	1.0066357627e-03
10463	1.0065333242e-03	1.0065328907e-03
10464	1.0064299389e-03	1.0064298210e-03
10465	1.0063265118e-03	1.0063269466e-03
10466	1.0062248587e-03	1.0062240193e-03
10467	1.0061203834e-03	1.0061210866e-03
10468	1.0060191160e-03	1.0060183136e-03
10469	1.0059150608e-03	1.0059154049e-03
10470	1.0058128458e-03	1.0058126823e-03
10471	1.0057101372e-03	1.0057098689e-03
10472	1.0056067505e-03	1.0056071144e-03
10473	1.0055050995e-03	1.0055044310e-03
10474	1.0054012137e-03	1.0054016817e-03
10475	1.0052996053e-03	1.0052990804e-03
10476	1.0051962258e-03	1.0051963946e-03
